Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/8           std::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, false, true>, bool> std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_emplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::integral_constant<bool, true>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [942]
                0.00    0.00       1/8           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Scoped_node::_Scoped_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [943]
                0.00    0.00       1/8           std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> > >::_M_allocate_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [1059]
                0.00    0.00       1/8           void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [1035]
                0.00    0.00       1/8           void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [881]
                0.00    0.00       1/8           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [1041]
[369]    0.0    0.00    0.00       8         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [369]
-----------------------------------------------
                0.00    0.00       1/8           std::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, false, true>, bool> std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > > >::emplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [1001]
                0.00    0.00       1/8           std::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, false, true>, bool> std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::emplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [950]
                0.00    0.00       1/8           std::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, false, true>, bool> std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_emplace<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::integral_constant<bool, true>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [942]
                0.00    0.00       1/8           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Scoped_node::_Scoped_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [943]
                0.00    0.00       1/8           std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> > >::_M_allocate_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [1059]
                0.00    0.00       1/8           void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> > >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [1035]
                0.00    0.00       1/8           void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> >::construct<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [881]
                0.00    0.00       1/8           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<pxr::AppState>&, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::shared_ptr<pxr::AppState>&) [1041]
[370]    0.0    0.00    0.00       8         std::shared_ptr<pxr::AppState>& std::forward<std::shared_ptr<pxr::AppState>&>(std::remove_reference<std::shared_ptr<pxr::AppState>&>::type&) [370]
-----------------------------------------------
                0.00    0.00       1/7           std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [972]
                0.00    0.00       1/7           std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [974]
                0.00    0.00       5/7           std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin() [436]
[371]    0.0    0.00    0.00       7         std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [371]
-----------------------------------------------
                0.00    0.00       1/7           std::_Hashtable<int, std::pair<int const, pxr::gfx::Font>, std::allocator<std::pair<int const, pxr::gfx::Font> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(int const&, unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false>*, unsigned long) [965]
                0.00    0.00       1/7           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true>*, unsigned long) [947]
                0.00    0.00       2/7           std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(int const&, unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::gfx::SpriteSheet>, false>*, unsigned long) [729]
                0.00    0.00       3/7           std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(int const&, unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false>*, unsigned long) [587]
[372]    0.0    0.00    0.00       7         std::__detail::_Prime_rehash_policy::_M_state() const [372]
-----------------------------------------------
                0.00    0.00       7/7           std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >::_M_head(std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >&) [374]
[373]    0.0    0.00    0.00       7         std::_Head_base<0ul, pxr::App*, false>::_M_head(std::_Head_base<0ul, pxr::App*, false>&) [373]
-----------------------------------------------
                0.00    0.00       7/7           pxr::App*& std::__get_helper<0ul, pxr::App*, std::default_delete<pxr::App> >(std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >&) [376]
[374]    0.0    0.00    0.00       7         std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >::_M_head(std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >&) [374]
                0.00    0.00       7/7           std::_Head_base<0ul, pxr::App*, false>::_M_head(std::_Head_base<0ul, pxr::App*, false>&) [373]
-----------------------------------------------
                0.00    0.00       1/7           std::__uniq_ptr_impl<pxr::App, std::default_delete<pxr::App> >::__uniq_ptr_impl(pxr::App*) [1024]
                0.00    0.00       2/7           std::__uniq_ptr_impl<pxr::App, std::default_delete<pxr::App> >::reset(pxr::App*) [1022]
                0.00    0.00       2/7           std::__uniq_ptr_impl<pxr::App, std::default_delete<pxr::App> >::release() [1023]
                0.00    0.00       2/7           std::unique_ptr<pxr::App, std::default_delete<pxr::App> >::~unique_ptr() [739]
[375]    0.0    0.00    0.00       7         std::__uniq_ptr_impl<pxr::App, std::default_delete<pxr::App> >::_M_ptr() [375]
                0.00    0.00       7/7           std::tuple_element<0ul, std::tuple<pxr::App*, std::default_delete<pxr::App> > >::type& std::get<0ul, pxr::App*, std::default_delete<pxr::App> >(std::tuple<pxr::App*, std::default_delete<pxr::App> >&) [377]
-----------------------------------------------
                0.00    0.00       7/7           std::tuple_element<0ul, std::tuple<pxr::App*, std::default_delete<pxr::App> > >::type& std::get<0ul, pxr::App*, std::default_delete<pxr::App> >(std::tuple<pxr::App*, std::default_delete<pxr::App> >&) [377]
[376]    0.0    0.00    0.00       7         pxr::App*& std::__get_helper<0ul, pxr::App*, std::default_delete<pxr::App> >(std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >&) [376]
                0.00    0.00       7/7           std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >::_M_head(std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >&) [374]
-----------------------------------------------
                0.00    0.00       7/7           std::__uniq_ptr_impl<pxr::App, std::default_delete<pxr::App> >::_M_ptr() [375]
[377]    0.0    0.00    0.00       7         std::tuple_element<0ul, std::tuple<pxr::App*, std::default_delete<pxr::App> > >::type& std::get<0ul, pxr::App*, std::default_delete<pxr::App> >(std::tuple<pxr::App*, std::default_delete<pxr::App> >&) [377]
                0.00    0.00       7/7           pxr::App*& std::__get_helper<0ul, pxr::App*, std::default_delete<pxr::App> >(std::_Tuple_impl<0ul, pxr::App*, std::default_delete<pxr::App> >&) [376]
-----------------------------------------------
                0.00    0.00       1/7           std::enable_if<std::is_constructible<std::pair<int const, pxr::gfx::Font>, std::pair<int, pxr::gfx::Font>&&>::value, std::pair<std::__detail::_Node_iterator<std::pair<int const, pxr::gfx::Font>, false, false>, bool> >::type std::unordered_map<int, pxr::gfx::Font, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, pxr::gfx::Font> > >::insert<std::pair<int, pxr::gfx::Font> >(std::pair<int, pxr::gfx::Font>&&) [1005]
                0.00    0.00       1/7           std::pair<std::__detail::_Node_iterator<std::pair<int const, pxr::gfx::Font>, false, false>, bool> std::_Hashtable<int, std::pair<int const, pxr::gfx::Font>, std::allocator<std::pair<int const, pxr::gfx::Font> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::emplace<std::pair<int, pxr::gfx::Font> >(std::pair<int, pxr::gfx::Font>&&) [968]
                0.00    0.00       1/7           std::pair<std::__detail::_Node_iterator<std::pair<int const, pxr::gfx::Font>, false, false>, bool> std::_Hashtable<int, std::pair<int const, pxr::gfx::Font>, std::allocator<std::pair<int const, pxr::gfx::Font> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<int, pxr::gfx::Font> >(std::integral_constant<bool, true>, std::pair<int, pxr::gfx::Font>&&) [960]
                0.00    0.00       1/7           std::_Hashtable<int, std::pair<int const, pxr::gfx::Font>, std::allocator<std::pair<int const, pxr::gfx::Font> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::pair<int, pxr::gfx::Font> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false> > >*, std::pair<int, pxr::gfx::Font>&&) [961]
                0.00    0.00       1/7           std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false> > >::_M_allocate_node<std::pair<int, pxr::gfx::Font> >(std::pair<int, pxr::gfx::Font>&&) [1072]
                0.00    0.00       1/7           void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false> > >::construct<std::pair<int const, pxr::gfx::Font>, std::pair<int, pxr::gfx::Font> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false> >&, std::pair<int const, pxr::gfx::Font>*, std::pair<int, pxr::gfx::Font>&&) [1039]
                0.00    0.00       1/7           void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false> >::construct<std::pair<int const, pxr::gfx::Font>, std::pair<int, pxr::gfx::Font> >(std::pair<int const, pxr::gfx::Font>*, std::pair<int, pxr::gfx::Font>&&) [889]
[378]    0.0    0.00    0.00       7         std::pair<int, pxr::gfx::Font>&& std::forward<std::pair<int, pxr::gfx::Font> >(std::remove_reference<std::pair<int, pxr::gfx::Font> >::type&) [378]
-----------------------------------------------
                0.00    0.00       2/6           pxr::gfx::loadSprites(std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > > const&) [843]
                0.00    0.00       2/6           std::pair<int, pxr::gfx::SpriteSheet>::~pair() [770]
                0.00    0.00       2/6           std::pair<int const, pxr::gfx::SpriteSheet>::~pair() [767]
[379]    0.0    0.00    0.00       6         pxr::gfx::SpriteSheet::~SpriteSheet() [379]
                0.00    0.00       7/11          pxr::gfx::BmpImage::~BmpImage() [300]
-----------------------------------------------
                0.00    0.00       2/6           pxr::gfx::Font::Font(pxr::gfx::Font&&) [666]
                0.00    0.00       4/6           pxr::gfx::SpriteSheet::SpriteSheet(pxr::gfx::SpriteSheet&&) [451]
[380]    0.0    0.00    0.00       6         pxr::gfx::BmpImage::BmpImage(pxr::gfx::BmpImage&&) [380]
                0.00    0.00       6/886449      pxr::Vector2i::Vector2i() [18]
                0.00    0.00       6/6           pxr::Vector2i::zero() [381]
-----------------------------------------------
                0.00    0.00       6/6           pxr::gfx::BmpImage::BmpImage(pxr::gfx::BmpImage&&) [380]
[381]    0.0    0.00    0.00       6         pxr::Vector2i::zero() [381]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::pair<int, char const*> >::~allocator() [393]
[382]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::pair<int, char const*> >::~new_allocator() [382]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}> __gnu_cxx::__ops::__pred_iter<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>(__gnu_cxx::__ops::_Iter_pred) [386]
[383]    0.0    0.00    0.00       6         __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>::_Iter_pred({lambda(char)#2}) [383]
                0.00    0.00       6/12          std::remove_reference<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}&>::type&& std::move<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}&>(std::remove_reference&&) [298]
-----------------------------------------------
                0.00    0.00       6/6           std::iterator_traits<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::parseInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&)::{lambda(unsigned char)#2}> >(std::iterator_traits, std::iterator_traits, __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::parseInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&)::{lambda(unsigned char)#2}>) [795]
[384]    0.0    0.00    0.00       6         bool __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::parseInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&)::{lambda(unsigned char)#2}>::operator()<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [384]
                0.00    0.00       6/65223       __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [24]
                0.00    0.00       6/6           pxr::FileRC::parseInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&)::{lambda(unsigned char)#2}::operator()(unsigned char) const [421]
-----------------------------------------------
                0.00    0.00       6/6           std::iterator_traits<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::parseInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&)::{lambda(unsigned char)#1}> >(std::iterator_traits, std::iterator_traits, __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::parseInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&)::{lambda(unsigned char)#1}>) [796]
